State,Start Time,End Time,Factory,Line,Good Glove,Produced Glove,Empty Link,Cuff TR,No beading ,Palm TR,Unstripped,No glove ,Functional,Others
Bypassing,2022-02-10_12:33:48,2022-02-10_12:34:25,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-02-10_12:34:25,2022-02-10_12:38:38,F32,11,0,97,1,0,0,2,49,46,0,0
Bypassing,2022-02-10_12:38:38,2022-02-10_12:39:00,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-02-10_12:39:00,2022-02-10_12:39:45,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-02-10_12:39:45,2022-02-10_12:40:58,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-02-10_12:40:58,2022-02-10_12:41:19,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-02-10_12:41:19,2022-02-10_12:43:03,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-02-10_12:43:03,2022-02-10_12:43:23,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-02-10_12:43:23,2022-02-10_13:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-02-10_13:00:00,2022-02-10_13:49:16,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-02-10_13:49:16,2022-02-10_13:51:51,F32,11,0,71,2,0,0,1,25,45,0,0
Bypassing,2022-02-10_13:51:51,2022-02-10_13:52:09,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-02-10_13:52:09,2022-02-10_13:58:31,F32,11,0,97,0,0,0,0,66,31,0,0
Bypassing,2022-02-10_13:58:31,2022-02-10_13:59:03,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-02-10_13:59:03,2022-02-10_14:00:00,F32,11,0,13,0,0,0,1,3,9,0,0
Running,2022-02-10_14:00:00,2022-02-10_14:01:16,F32,11,0,20,0,0,0,0,11,9,0,0
Bypassing,2022-02-10_14:01:16,2022-02-10_14:44:41,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-02-10_14:44:41,2022-02-10_14:45:40,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-02-10_14:45:40,2022-02-10_14:50:13,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-02-10_14:50:13,2022-02-10_14:53:29,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-02-10_14:53:29,2022-02-10_14:54:18,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-02-10_14:54:18,2022-02-10_14:54:58,F32,11,0,7,0,0,0,1,4,2,0,0
Bypassing,2022-02-10_14:54:58,2022-02-10_14:56:30,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-02-10_14:56:30,2022-02-10_14:56:53,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-02-10_14:56:53,2022-02-10_14:57:30,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-02-10_14:57:30,2022-02-10_15:00:00,F32,11,0,45,0,0,0,0,30,15,0,0
Running,2022-02-10_15:00:00,2022-02-10_15:01:14,F32,11,0,20,0,0,0,0,14,6,0,0
Bypassing,2022-02-10_15:01:14,2022-02-10_15:01:49,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-02-10_15:01:49,2022-02-10_15:04:58,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-02-10_15:04:58,2022-02-10_15:06:01,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-02-10_15:06:01,2022-02-10_15:07:46,F32,11,0,21,0,0,0,1,8,12,0,0
Bypassing,2022-02-10_15:07:46,2022-02-10_15:49:00,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-02-10_15:49:00,2022-02-10_16:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-02-10_16:00:00,2022-02-10_16:44:55,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-02-10_16:44:55,2022-02-10_17:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-02-10_17:00:00,2022-02-10_18:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-02-10_18:00:00,2022-02-10_18:14:11,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-02-10_18:14:11,2022-02-10_19:00:00,F32,11,19062,20378,201,32,0,27,1098,68,40,51
Running,2022-02-10_19:00:00,2022-02-10_19:54:58,F32,11,24966,25574,268,24,0,14,419,69,6,76
Running,2022-02-10_19:58:30,2022-02-10_20:00:00,F32,11,662,676,6,0,0,1,8,1,0,4
Running,2022-02-10_20:00:00,2022-02-10_20:01:10,F32,11,543,557,2,1,0,0,11,0,0,2
Running,2022-02-10_20:01:25,2022-02-10_21:00:00,F32,11,26834,27261,258,19,0,6,269,31,10,92
Running,2022-02-10_21:00:00,2022-02-10_22:00:00,F32,11,27581,27927,282,30,1,11,184,20,14,86
Running,2022-02-10_22:00:00,2022-02-10_23:00:00,F32,11,27591,27942,265,25,1,6,190,22,15,92
Running,2022-02-10_23:00:00,2022-02-11_00:00:00,F32,11,27621,27943,265,19,2,10,141,36,16,98
Running,2022-02-11_00:00:00,2022-02-11_01:00:00,F32,11,27619,27941,263,21,2,8,141,35,29,86
Running,2022-02-11_01:00:00,2022-02-11_02:00:00,F32,11,27550,27989,260,26,3,22,142,16,94,136
Running,2022-02-11_02:00:00,2022-02-11_02:16:49,F32,11,7688,7780,103,3,1,5,31,7,15,30
Running,2022-02-11_08:49:36,2022-02-11_09:00:00,F32,11,4761,4822,24,3,0,6,27,2,11,12
Running,2022-02-11_09:35:17,2022-02-11_10:00:00,F32,11,11310,11488,114,6,0,3,112,8,6,43
Running,2022-02-11_10:00:00,2022-02-11_11:00:00,F32,11,27537,27924,284,16,0,14,182,48,16,111
Running,2022-02-11_11:00:00,2022-02-11_12:00:00,F32,11,27534,27923,285,21,6,11,241,30,11,69
Running,2022-02-11_12:00:00,2022-02-11_13:00:00,F32,11,27560,27928,280,14,4,14,249,32,18,37
Running,2022-02-11_13:00:00,2022-02-11_14:00:00,F32,11,27589,27949,259,13,2,2,261,22,7,53
Running,2022-02-11_14:00:00,2022-02-11_15:00:00,F32,11,27546,27941,266,19,3,11,265,44,6,47
Running,2022-02-11_15:34:08,2022-02-11_15:34:56,F32,11,358,366,0,0,0,0,6,0,1,1
Running,2022-02-11_15:35:13,2022-02-11_16:00:00,F32,11,11336,11496,105,10,1,8,114,9,4,14
Running,2022-02-11_16:00:00,2022-02-11_17:00:00,F32,11,27587,27983,257,15,2,11,269,52,7,40
Running,2022-02-11_17:00:00,2022-02-11_18:00:00,F32,11,27547,27924,285,13,7,7,279,28,4,39
Running,2022-02-11_18:00:00,2022-02-11_19:00:00,F32,11,27555,27930,278,7,2,4,293,22,6,41
Running,2022-02-11_19:00:00,2022-02-11_20:00:00,F32,11,27538,27932,276,10,3,4,301,30,2,44
Running,2022-02-11_20:00:00,2022-02-11_21:00:00,F32,11,27536,27922,286,7,3,9,296,34,4,33
Running,2022-02-11_21:00:00,2022-02-11_22:00:00,F32,11,27496,27938,269,17,0,9,338,32,4,42
Running,2022-02-11_22:00:00,2022-02-11_23:00:00,F32,11,27508,27976,268,13,0,9,355,46,5,40
Running,2022-02-11_23:00:00,2022-02-12_00:00:00,F32,11,27453,27945,264,22,3,5,357,53,8,44
Running,2022-02-12_00:00:00,2022-02-12_01:00:00,F32,11,27472,27923,284,15,1,8,353,34,7,33
Running,2022-02-12_01:00:00,2022-02-12_02:00:00,F32,11,27488,27923,286,21,1,6,311,49,7,40
Running,2022-02-12_02:00:00,2022-02-12_03:00:00,F32,11,27487,27938,269,18,3,4,312,72,5,37
Running,2022-02-12_03:00:00,2022-02-12_04:00:00,F32,11,27573,27920,289,22,1,7,217,39,5,56
Running,2022-02-12_04:00:00,2022-02-12_05:00:00,F32,11,27650,27940,268,19,1,7,192,28,2,41
Running,2022-02-12_05:00:00,2022-02-12_06:00:00,F32,11,27631,27932,272,24,0,6,194,27,4,46
Running,2022-02-12_08:23:14,2022-02-12_09:00:00,F32,11,16887,17088,177,16,0,1,136,22,1,25
Running,2022-02-12_09:00:00,2022-02-12_10:00:00,F32,11,27687,27943,266,14,1,5,155,33,4,44
Running,2022-02-12_10:00:00,2022-02-12_11:00:00,F32,11,27583,27859,349,13,0,16,148,51,5,43
Running,2022-02-12_11:00:00,2022-02-12_12:00:00,F32,11,27659,27933,274,23,0,6,137,52,5,51
Running,2022-02-12_12:00:00,2022-02-12_13:00:00,F32,11,27724,27945,264,7,4,7,102,44,6,51
Running,2022-02-12_13:00:00,2022-02-12_14:00:00,F32,11,27685,27938,265,19,1,6,111,56,9,51
Running,2022-02-12_14:00:00,2022-02-12_15:00:00,F32,11,27747,27981,268,8,0,7,117,42,5,55
Running,2022-02-12_15:00:00,2022-02-12_16:00:00,F32,11,27676,27918,290,17,0,10,120,46,1,48
Running,2022-02-12_16:00:00,2022-02-12_17:00:00,F32,11,27704,27928,279,12,5,7,100,51,7,42
Running,2022-02-12_17:00:00,2022-02-12_18:00:00,F32,11,27699,27938,270,17,0,12,111,48,7,44
Running,2022-02-12_18:00:00,2022-02-12_19:00:00,F32,11,27708,27926,283,17,1,4,110,33,5,48
Running,2022-02-12_19:00:00,2022-02-12_20:00:00,F32,11,27702,27943,264,25,1,3,126,46,1,39
Running,2022-02-12_20:00:00,2022-02-12_21:00:00,F32,11,27725,27935,269,13,6,8,99,40,1,43
Running,2022-02-12_21:00:00,2022-02-12_22:00:00,F32,11,27759,27978,269,22,5,7,105,32,8,40
Running,2022-02-12_22:00:00,2022-02-12_23:00:00,F32,11,27663,27922,278,35,1,5,112,52,10,44
Running,2022-02-12_23:00:00,2022-02-13_00:00:00,F32,11,27669,27906,292,37,4,6,112,30,4,44
Running,2022-02-13_00:00:00,2022-02-13_01:00:00,F32,11,27685,27929,270,17,4,3,133,26,7,54
Running,2022-02-13_01:00:00,2022-02-13_02:00:00,F32,11,27629,27899,297,23,1,12,144,23,10,57
Running,2022-02-13_02:00:00,2022-02-13_03:00:00,F32,11,27674,27927,273,24,6,8,134,27,5,49
Running,2022-02-13_03:00:00,2022-02-13_04:00:00,F32,11,27670,27926,274,22,3,8,148,19,4,52
Running,2022-02-13_04:00:00,2022-02-13_05:00:00,F32,11,27687,27920,274,21,1,8,138,15,7,43
Running,2022-02-13_05:00:00,2022-02-13_06:00:00,F32,11,27744,27971,271,23,1,6,125,16,11,45
Running,2022-02-13_06:00:00,2022-02-13_07:00:00,F32,11,27679,27905,293,22,2,8,134,15,6,39
Running,2022-02-13_07:00:00,2022-02-13_07:27:13,F32,11,11616,11746,118,16,1,2,59,30,5,17
Bypassing,2022-02-13_07:27:13,2022-02-13_07:32:06,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-02-13_07:32:06,2022-02-13_08:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-02-13_08:00:00,2022-02-13_08:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-02-13_08:00:00,2022-02-13_08:03:11,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-02-13_08:03:11,2022-02-13_08:09:17,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-02-13_08:09:17,2022-02-13_08:09:45,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-02-13_08:09:45,2022-02-13_08:11:32,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-02-13_08:11:32,2022-02-13_08:55:30,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-02-13_08:55:30,2022-02-13_08:58:19,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-02-13_08:58:19,2022-02-13_09:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-02-13_09:00:00,2022-02-13_09:36:01,F32,11,0,0,0,0,0,0,0,0,0,0
No PLC Connection,2022-02-13_09:36:01,2022-02-13_10:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
No PLC Connection,2022-02-13_10:00:00,2022-02-13_11:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
No PLC Connection,2022-02-13_11:00:00,2022-02-13_12:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
No PLC Connection,2022-02-13_12:00:00,2022-02-13_12:23:15,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-02-13_12:23:15,2022-02-13_12:48:49,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-02-13_12:48:49,2022-02-13_13:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-02-13_13:00:00,2022-02-13_13:43:22,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-02-13_13:43:22,2022-02-13_14:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-02-13_14:00:00,2022-02-13_15:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-02-13_15:00:00,2022-02-13_15:01:50,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-02-13_15:01:50,2022-02-13_15:09:11,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-02-13_15:09:11,2022-02-13_15:20:55,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-02-13_15:20:55,2022-02-13_16:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-02-13_16:00:00,2022-02-13_17:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-02-13_17:00:00,2022-02-13_18:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-02-13_18:00:00,2022-02-13_18:16:37,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-02-13_18:16:37,2022-02-13_18:41:40,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-02-13_18:41:40,2022-02-13_19:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-02-13_19:00:00,2022-02-13_19:05:55,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-02-13_19:05:55,2022-02-13_20:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-02-13_20:00:00,2022-02-13_21:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-02-13_21:00:00,2022-02-13_21:46:38,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-02-13_21:46:38,2022-02-13_21:47:18,F32,11,132,166,3,0,0,0,17,17,0,0
Bypassing,2022-02-13_21:47:18,2022-02-13_21:52:55,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-02-13_21:52:55,2022-02-13_21:53:38,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-02-13_21:53:38,2022-02-13_22:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-02-13_22:00:00,2022-02-13_23:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-02-13_23:00:00,2022-02-13_23:26:37,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-02-13_23:26:37,2022-02-14_00:00:00,F32,11,14144,15416,181,28,0,8,1163,43,5,25
Running,2022-02-14_00:00:00,2022-02-14_01:00:00,F32,11,20424,20950,213,32,1,8,365,91,2,27
Running,2022-02-14_01:00:00,2022-02-14_02:00:00,F32,11,22273,22824,251,41,1,4,385,88,3,29
Running,2022-02-14_02:00:00,2022-02-14_03:00:00,F32,11,29655,30197,342,38,4,5,396,58,3,38
Running,2022-02-14_03:00:00,2022-02-14_04:00:00,F32,11,29881,30205,350,17,0,3,261,10,5,28
Running,2022-02-14_04:00:00,2022-02-14_05:00:00,F32,11,29915,30210,342,13,0,2,236,8,5,31
Running,2022-02-14_05:00:00,2022-02-14_06:00:00,F32,11,29794,30189,360,17,2,3,335,10,2,26
Running,2022-02-14_06:00:00,2022-02-14_07:00:00,F32,11,29882,30199,356,16,0,4,267,14,1,15
Running,2022-02-14_07:00:00,2022-02-14_08:00:00,F32,11,29896,30231,359,37,1,1,238,25,3,30
Running,2022-02-14_08:00:00,2022-02-14_09:00:00,F32,11,30731,30999,353,25,0,2,201,16,3,21
Running,2022-02-14_09:00:00,2022-02-14_10:00:00,F32,11,30694,30950,359,19,1,3,178,20,2,33
Running,2022-02-14_10:00:00,2022-02-14_11:00:00,F32,11,30626,30983,369,26,2,3,275,16,3,32
Running,2022-02-14_11:00:00,2022-02-14_12:00:00,F32,11,30582,30956,359,36,0,3,278,26,2,29
Running,2022-02-14_12:00:00,2022-02-14_13:00:00,F32,11,30668,30967,380,18,1,3,223,15,1,38
Running,2022-02-14_13:00:00,2022-02-14_14:00:00,F32,11,30643,30949,367,14,0,3,223,26,1,39
Running,2022-02-14_14:00:00,2022-02-14_15:00:00,F32,11,30699,30982,375,9,1,6,226,6,2,33
Running,2022-02-14_15:00:00,2022-02-14_16:00:00,F32,11,30693,30948,367,10,0,2,181,16,0,46
Running,2022-02-14_16:00:00,2022-02-14_17:00:00,F32,11,30718,30991,365,13,1,4,205,12,1,37
Running,2022-02-14_17:00:00,2022-02-14_18:00:00,F32,11,30261,30551,365,10,0,2,219,16,3,40
Running,2022-02-14_18:00:00,2022-02-14_19:00:00,F32,11,30735,30995,361,9,1,5,193,18,4,30
Running,2022-02-14_19:00:00,2022-02-14_20:00:00,F32,11,30807,31114,357,11,1,5,244,18,3,25
Running,2022-02-14_20:00:00,2022-02-14_21:00:00,F32,11,31368,31730,381,25,0,4,280,16,4,33
Running,2022-02-14_21:00:00,2022-02-14_22:00:00,F32,11,31428,31786,369,41,0,2,273,10,3,29
Running,2022-02-14_22:00:00,2022-02-14_23:00:00,F32,11,32553,32959,392,27,1,4,311,14,2,47
Running,2022-02-14_23:00:00,2022-02-15_00:00:00,F32,11,32836,33257,415,41,0,3,307,15,2,53
Running,2022-02-15_00:00:00,2022-02-15_01:00:00,F32,11,32806,33250,418,38,0,1,343,15,1,46
Running,2022-02-15_01:00:00,2022-02-15_02:00:00,F32,11,32808,33275,393,25,1,6,366,17,2,50
Running,2022-02-15_02:00:00,2022-02-15_03:00:00,F32,11,32822,33272,394,22,1,5,335,19,2,66
Running,2022-02-15_03:00:00,2022-02-15_04:00:00,F32,11,32871,33292,421,20,1,4,328,28,0,40
Running,2022-02-15_04:00:00,2022-02-15_05:00:00,F32,11,32749,33253,419,23,2,6,382,38,2,51
Running,2022-02-15_05:00:00,2022-02-15_06:00:00,F32,11,32829,33277,390,26,4,6,319,20,6,67
Running,2022-02-15_06:00:00,2022-02-15_07:00:00,F32,11,32699,33264,399,20,0,3,443,28,4,67
Running,2022-02-15_07:00:00,2022-02-15_08:00:00,F32,11,31641,32226,397,21,4,5,450,29,2,74
Running,2022-02-15_08:00:00,2022-02-15_09:00:00,F32,11,31760,32211,421,27,3,6,340,22,2,51
Running,2022-02-15_09:00:00,2022-02-15_10:00:00,F32,11,32817,33241,430,24,3,4,295,36,2,60
Running,2022-02-15_10:00:00,2022-02-15_11:00:00,F32,11,32749,33264,405,27,0,5,400,29,2,52
Running,2022-02-15_11:00:00,2022-02-15_12:00:00,F32,11,32751,33194,475,51,1,5,299,35,5,47
Running,2022-02-15_12:00:00,2022-02-15_13:00:00,F32,11,32991,33258,419,25,3,3,168,14,5,49
Running,2022-02-15_13:00:00,2022-02-15_14:00:00,F32,11,32874,33241,435,35,2,5,249,22,3,51
Running,2022-02-15_14:00:00,2022-02-15_15:00:00,F32,11,32732,33279,427,28,5,3,407,34,3,67
Running,2022-02-15_15:00:00,2022-02-15_16:00:00,F32,11,32864,33253,420,17,1,11,276,13,2,69
Running,2022-02-15_16:00:00,2022-02-15_17:00:00,F32,11,32922,33258,414,22,3,2,226,16,5,62
Running,2022-02-15_17:00:00,2022-02-15_18:00:00,F32,11,32822,33225,451,40,1,6,242,14,7,93
Running,2022-02-15_18:00:00,2022-02-15_19:00:00,F32,11,32846,33241,431,27,4,4,247,26,3,84
Running,2022-02-15_19:00:00,2022-02-15_20:00:00,F32,11,32812,33264,404,32,1,5,331,16,4,63
Running,2022-02-15_20:00:00,2022-02-15_21:00:00,F32,11,32765,33285,422,32,2,8,372,18,1,87
Running,2022-02-15_21:00:00,2022-02-15_22:00:00,F32,11,32718,33227,438,62,1,7,317,39,5,78
Running,2022-02-15_22:00:00,2022-02-15_23:00:00,F32,11,32777,33234,439,55,2,5,286,23,7,79
Running,2022-02-15_23:00:00,2022-02-16_00:00:00,F32,11,32847,33258,414,39,3,8,272,24,2,63
Running,2022-02-16_00:00:00,2022-02-16_01:00:00,F32,11,32453,32995,428,63,1,9,317,28,3,121
Running,2022-02-16_01:00:00,2022-02-16_02:00:00,F32,11,32876,33253,418,48,1,2,201,22,6,97
Running,2022-02-16_02:00:00,2022-02-16_03:00:00,F32,11,32903,33246,433,40,1,6,156,31,3,106
Running,2022-02-16_03:00:00,2022-02-16_04:00:00,F32,11,32866,33248,420,54,6,4,170,16,6,126
Running,2022-02-16_04:00:00,2022-02-16_05:00:00,F32,11,32888,33260,406,45,4,4,212,11,3,93
Running,2022-02-16_05:00:00,2022-02-16_06:00:00,F32,11,32955,33295,420,48,2,6,173,15,0,96
Running,2022-02-16_06:00:00,2022-02-16_07:00:00,F32,11,32821,33227,440,59,7,7,214,20,2,97
Running,2022-02-16_07:00:00,2022-02-16_08:00:00,F32,11,32743,33235,435,53,5,4,240,25,4,161
Running,2022-02-16_08:00:00,2022-02-16_09:00:00,F32,11,32920,33296,387,38,1,5,196,30,2,104
Running,2022-02-16_09:00:00,2022-02-16_10:00:00,F32,11,32873,33292,396,55,3,5,184,65,3,104
Running,2022-02-16_10:00:00,2022-02-16_11:00:00,F32,11,32916,33302,406,73,2,6,177,45,2,81
Running,2022-02-16_11:00:00,2022-02-16_12:00:00,F32,11,32861,33261,412,76,3,4,180,44,1,92
Running,2022-02-16_12:00:00,2022-02-16_13:00:00,F32,11,32889,33309,398,69,2,4,214,34,2,95
Running,2022-02-16_13:00:00,2022-02-16_14:00:00,F32,11,32886,33288,400,60,1,6,197,38,0,100
Running,2022-02-16_14:00:00,2022-02-16_15:00:00,F32,11,32753,33327,381,74,2,7,282,110,0,99
Running,2022-02-16_15:00:00,2022-02-16_16:00:00,F32,11,31437,31934,416,85,3,6,275,40,3,85
Running,2022-02-16_16:00:00,2022-02-16_17:00:00,F32,11,30551,30951,402,55,0,5,231,27,3,79
Running,2022-02-16_17:00:00,2022-02-16_18:00:00,F32,11,29173,29646,380,41,2,13,307,47,0,63
Running,2022-02-16_18:00:00,2022-02-16_19:00:00,F32,11,29138,29838,386,35,1,26,443,76,2,117
Running,2022-02-16_19:00:00,2022-02-16_20:00:00,F32,11,32737,33239,431,85,2,6,194,46,2,167
Running,2022-02-16_20:00:00,2022-02-16_21:00:00,F32,11,32615,33247,412,110,5,6,227,66,0,218
Running,2022-02-16_21:00:00,2022-02-16_22:00:00,F32,11,32438,33220,430,144,10,2,286,100,1,239
Running,2022-02-16_22:00:00,2022-02-16_23:00:00,F32,11,32325,33197,449,159,3,6,406,76,0,222
Running,2022-02-16_23:00:00,2022-02-17_00:00:00,F32,11,32480,33209,454,117,3,6,253,126,1,223
Running,2022-02-17_00:00:00,2022-02-17_01:00:00,F32,11,32555,33263,427,125,3,8,265,98,2,207
Running,2022-02-17_01:00:00,2022-02-17_02:00:00,F32,11,32445,33221,434,150,2,9,306,70,2,237
Running,2022-02-17_02:00:00,2022-02-17_03:00:00,F32,11,32286,33073,418,161,3,6,309,115,0,193
Running,2022-02-17_03:00:00,2022-02-17_04:00:00,F32,11,32232,33212,474,159,6,8,466,109,0,232
Running,2022-02-17_04:00:00,2022-02-17_05:00:00,F32,11,32284,33183,463,121,2,10,405,147,3,211
Running,2022-02-17_05:00:00,2022-02-17_06:00:00,F32,11,32054,33182,453,101,2,3,693,166,1,162
Running,2022-02-17_06:00:00,2022-02-17_07:00:00,F32,11,32421,33221,421,105,4,6,362,117,2,204
Running,2022-02-17_07:00:00,2022-02-17_08:00:00,F32,11,32216,33189,458,92,7,8,423,182,3,258
Running,2022-02-17_08:00:00,2022-02-17_09:00:00,F32,11,31892,33171,467,117,7,9,734,137,1,274
Running,2022-02-17_09:00:00,2022-02-17_10:00:00,F32,11,31712,33163,442,142,5,8,904,103,4,285
Running,2022-02-17_10:00:00,2022-02-17_11:00:00,F32,11,31426,32348,499,157,8,11,377,151,3,215
Running,2022-02-17_11:00:00,2022-02-17_11:20:53,F32,11,8884,9137,136,40,2,3,104,30,0,74
Bypassing,2022-02-17_11:20:53,2022-02-17_11:26:51,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-02-17_11:26:51,2022-02-17_11:27:47,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-02-17_11:27:47,2022-02-17_12:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-02-17_12:00:00,2022-02-17_12:51:29,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-02-17_12:51:29,2022-02-17_13:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-02-17_13:00:00,2022-02-17_13:40:25,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-02-17_13:40:25,2022-02-17_14:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-02-17_14:00:00,2022-02-17_14:19:21,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-02-17_14:19:21,2022-02-17_14:19:24,F32,11,1034,1093,9,7,0,0,13,37,0,2
Bypassing,2022-02-17_14:19:24,2022-02-17_14:50:40,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-02-17_14:50:40,2022-02-17_14:51:26,F32,11,200,210,2,0,0,0,3,7,0,0
Bypassing,2022-02-17_14:51:26,2022-02-17_15:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-02-17_15:00:00,2022-02-17_15:18:29,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-02-17_15:18:29,2022-02-17_16:00:00,F32,11,21792,22358,294,123,2,4,287,32,2,116
Running,2022-02-17_16:00:00,2022-02-17_16:22:26,F32,11,12098,12448,156,79,26,3,152,30,1,59
Running,2022-02-17_16:23:44,2022-02-17_17:00:00,F32,11,19656,20082,238,89,1,4,215,44,1,72
Running,2022-02-17_17:00:00,2022-02-17_17:52:49,F32,11,28703,29331,356,122,2,2,330,83,2,87
Running,2022-02-17_17:53:05,2022-02-17_18:00:00,F32,11,3749,3819,24,9,0,3,46,8,0,4
Running,2022-02-17_18:00:00,2022-02-17_18:06:48,F32,11,3706,3765,63,11,0,1,39,5,1,2
Running,2022-02-17_18:07:04,2022-02-17_18:18:16,F32,11,6068,6176,67,15,0,3,66,15,0,9
Running,2022-02-17_18:18:30,2022-02-17_19:00:00,F32,11,22517,22878,284,38,1,6,211,86,0,19
Running,2022-02-17_19:00:00,2022-02-17_20:00:00,F32,11,32767,33271,421,83,0,8,304,66,3,40
Running,2022-02-17_20:00:00,2022-02-17_21:00:00,F32,11,32567,33184,384,108,0,7,376,86,3,37
Running,2022-02-17_21:00:00,2022-02-17_22:00:00,F32,11,32256,33196,412,194,3,13,507,180,6,37
Running,2022-02-17_22:00:00,2022-02-17_23:00:00,F32,11,32392,33272,416,178,3,19,503,143,1,33
Running,2022-02-17_23:00:00,2022-02-18_00:00:00,F32,11,32313,33075,416,195,5,9,406,105,2,40
Running,2022-02-18_00:00:00,2022-02-18_01:00:00,F32,11,32483,33276,412,167,3,13,431,132,3,44
Running,2022-02-18_01:00:00,2022-02-18_02:00:00,F32,11,32594,33319,409,139,7,8,399,114,3,55
