State,Start Time,End Time,Factory,Line,Good Glove,Produced Glove,Empty Link,Cuff TR,No beading ,Palm TR,Unstripped,No glove ,Functional,Others
Running,2022-05-09_23:00:00,2022-05-10_00:00:00,F32,11,27738,28062,139,54,5,5,128,23,9,100
Running,2022-05-10_00:00:00,2022-05-10_01:00:00,F32,11,27733,28074,134,43,9,5,155,12,8,109
Running,2022-05-10_01:00:00,2022-05-10_02:00:00,F32,11,27724,28073,125,31,7,19,174,29,12,77
Running,2022-05-10_02:00:00,2022-05-10_03:00:00,F32,11,27735,28072,127,37,2,4,173,26,6,89
Running,2022-05-10_03:00:00,2022-05-10_04:00:00,F32,11,27740,28058,143,47,4,3,157,14,11,82
Running,2022-05-10_04:00:00,2022-05-10_05:00:00,F32,11,27765,28070,127,40,6,6,154,21,9,69
Running,2022-05-10_05:00:00,2022-05-10_06:00:00,F32,11,27765,28070,125,35,2,4,159,28,4,73
Running,2022-05-10_06:00:00,2022-05-10_07:00:00,F32,11,27759,28062,136,29,3,4,160,18,5,84
Running,2022-05-10_07:00:00,2022-05-10_08:00:00,F32,11,27692,28061,140,54,9,8,150,19,6,123
Running,2022-05-10_08:00:00,2022-05-10_09:00:00,F32,11,27668,28066,127,90,24,3,106,34,10,131
Running,2022-05-10_09:00:00,2022-05-10_10:00:00,F32,11,27717,28061,136,65,8,5,107,42,8,109
Running,2022-05-10_10:00:00,2022-05-10_10:51:37,F32,11,23804,24141,109,60,22,4,119,45,4,83
Running,2022-05-10_10:53:30,2022-05-10_11:00:00,F32,11,2883,2912,18,2,3,1,14,1,2,6
Running,2022-05-10_11:00:00,2022-05-10_12:00:00,F32,11,27726,28081,128,56,3,4,160,34,6,92
Running,2022-05-10_12:00:00,2022-05-10_13:00:00,F32,11,27731,28086,121,48,4,4,187,24,6,82
Running,2022-05-10_13:00:00,2022-05-10_14:00:00,F32,11,27722,28094,111,35,2,0,211,15,7,102
Running,2022-05-10_14:00:00,2022-05-10_15:00:00,F32,11,27722,28086,129,33,3,1,180,41,8,98
Running,2022-05-10_15:00:00,2022-05-10_16:00:00,F32,11,27748,28073,141,38,3,5,126,48,11,94
Running,2022-05-10_16:00:00,2022-05-10_17:00:00,F32,11,27799,28071,140,28,2,2,134,11,2,93
Running,2022-05-10_17:00:00,2022-05-10_18:00:00,F32,11,27764,28077,135,52,12,3,118,20,7,101
Running,2022-05-10_18:00:00,2022-05-10_19:00:00,F32,11,27790,28076,135,33,3,4,127,20,13,86
Running,2022-05-10_19:00:00,2022-05-10_20:00:00,F32,11,27792,28078,131,32,2,4,114,23,9,102
Running,2022-05-10_20:00:00,2022-05-10_21:00:00,F32,11,27785,28063,140,43,4,6,89,16,5,115
Running,2022-05-10_21:00:00,2022-05-10_22:00:00,F32,11,27776,28048,150,49,0,5,109,18,8,83
Running,2022-05-10_22:00:00,2022-05-10_23:00:00,F32,11,27740,28041,159,48,4,8,105,27,4,105
Running,2022-05-10_23:00:00,2022-05-11_00:00:00,F32,11,27742,28049,153,50,14,5,108,18,7,105
Running,2022-05-11_00:00:00,2022-05-11_01:00:00,F32,11,27775,28054,148,51,4,3,85,22,5,109
Running,2022-05-11_01:00:00,2022-05-11_02:00:00,F32,11,27801,28065,137,37,7,5,96,27,5,87
Running,2022-05-11_02:00:00,2022-05-11_03:00:00,F32,11,27595,27909,187,51,6,3,100,15,8,131
Running,2022-05-11_03:00:00,2022-05-11_03:00:01,F32,11,7,7,0,0,0,0,0,0,0,0
Running,2022-05-11_07:18:51,2022-05-11_08:00:00,F32,11,18910,19129,90,38,4,3,95,19,6,54
Running,2022-05-11_08:00:00,2022-05-11_09:00:00,F32,11,25614,26014,113,48,12,2,172,52,7,107
Running,2022-05-11_09:00:00,2022-05-11_10:00:00,F32,11,25086,25402,135,28,8,2,135,34,0,109
Running,2022-05-11_10:00:00,2022-05-11_10:13:01,F32,11,5983,6042,55,6,1,2,21,7,0,22
